1011,3813000010,0,134,S1900010
1011,3819000010,0,134,S1900010
1011,3901300010,0,134,S1900010
1011,3901908010,0,134,S1900010
1011,3902300010,0,134,S1900010
1011,3902909010,0,134,S1900010
1011,3904100010,0,134,S1900010
1011,3904210010,0,134,S1900010
1011,3904220010,0,134,S1900010
1011,3904400010,0,134,S1900010
1011,3904509010,0,134,S1900010
1011,3904698010,0,134,S1900010
1011,3904900010,0,134,S1900010
1011,3905190010,0,134,S1900010
1011,3905290010,0,134,S1900010
1011,3905910010,0,134,S1900010
1011,3905999010,0,134,S1900010
1011,3911100010,0,134,S1900010
1011,3911909910,0,134,S1900010
1011,3916100010,0,134,S1900010
1011,3916200010,0,134,S1900010
1011,3916905010,0,134,S1900010
1011,3917211010,0,134,S1900010
1011,3917219020,0,134,S1900010
1011,3917221010,0,134,S1900010
1011,3917229020,0,134,S1900010
1011,3917231010,0,134,S1900010
1011,3917239020,0,134,S1900010
1011,3917290011,0,134,S1900010
1011,3917310020,0,134,S1900010
1011,3917320010,0,134,S1900010
1011,3917390091,0,134,S1900010
1011,3918101010,0,134,S1900010
1011,3918109010,0,134,S1900010
1011,3918900010,0,134,S1900010
1011,3919108010,0,134,S1900010
1011,3919908010,0,134,S1900010
1011,3920102410,0,134,S1900010
1011,3920102505,0,134,S1900010
1011,3920102810,0,134,S1900010
1011,3920104010,0,134,S1900010
1011,3920108910,0,134,S1900010
1011,3920202110,0,134,S1900010
1011,3920202910,0,134,S1900010
1011,3920208010,0,134,S1900010
1011,3920300010,0,134,S1900010
1011,3920431010,0,134,S1900010
1011,3920439010,0,134,S1900010
1011,3920491010,0,134,S1900010
1011,3920499010,0,134,S1900010
1011,3920910010,0,134,S1900010
1011,3920995910,0,134,S1900010
1011,3921110010,0,134,S1900010
1011,3921120020,0,134,S1900010
1011,3921190010,0,134,S1900010
1011,3921906010,0,134,S1900010
1011,7019310010,0,134,S1900010
1011,7019320010,0,134,S1900010
1011,7019390020,0,134,S1900010
1011,7307210010,0,134,S1900010
1011,7307229010,0,134,S1900010
1011,7307231015,0,134,S1900010
1011,7307231080,0,134,S1900010
1011,7307239015,0,134,S1900010
1011,7307239080,0,134,S1900010
1011,7307291010,0,134,S1900010
1011,7307298010,0,134,S1900010
1011,7307910010,0,134,S1900010
1011,7307929010,0,134,S1900010
1011,7307931111,0,134,S1900010
1011,7307931911,0,134,S1900010
1011,7307939110,0,134,S1900010
1011,7307939910,0,134,S1900010
1011,7307991010,0,134,S1900010
1011,7307998011,0,134,S1900010
1011,7311001110,0,134,S1900010
1011,7311001310,0,134,S1900010
1011,7311001910,0,134,S1900010
1011,7311003010,0,134,S1900010
1011,7318121010,0,134,S1900010
1011,7318129010,0,134,S1900010
1011,7318130010,0,134,S1900010
1011,7318141010,0,134,S1900010
1011,7318149110,0,134,S1900010
1011,7318149910,0,134,S1900010
1011,7318153510,0,134,S1900010
1011,7318154210,0,134,S1900010
1011,7318154810,0,134,S1900010
1011,7318155210,0,134,S1900010
1011,7318155810,0,134,S1900010
1011,7318156210,0,134,S1900010
1011,7318156810,0,134,S1900010
1011,7318157510,0,134,S1900010
1011,7318158210,0,134,S1900010
1011,7318158810,0,134,S1900010
1011,7318159510,0,134,S1900010
1011,7318163110,0,134,S1900010
1011,7318163910,0,134,S1900010
1011,7318164010,0,134,S1900010
1011,7318166010,0,134,S1900010
1011,7318169210,0,134,S1900010
1011,7318169920,0,134,S1900010
1011,7318190020,0,134,S1900010
1011,7318210021,0,134,S1900010
1011,7318220021,0,134,S1900010
1011,7318230020,0,134,S1900010
1011,7318240020,0,134,S1900010
1011,7318290020,0,134,S1900010
1011,7320101110,0,134,S1900010
1011,7320101910,0,134,S1900010
1011,7320109010,0,134,S1900010
1011,7320202010,0,134,S1900010
1011,7320208110,0,134,S1900010
1011,7320208510,0,134,S1900010
1011,7320208910,0,134,S1900010
1011,7320901010,0,134,S1900010
1011,7320903010,0,134,S1900010
1011,7320909010,0,134,S1900010
1011,7325999010,0,134,S1900010
1011,7325999020,0,134,S1900010
1011,7325999030,0,134,S1900010
1011,7326909210,0,134,S1900010
1011,7326909220,0,134,S1900010
1011,7326909230,0,134,S1900010
1011,7326909410,0,134,S1900010
1011,7326909420,0,134,S1900010
1011,7326909430,0,134,S1900010
1011,7326909610,0,134,S1900010
1011,7326909620,0,134,S1900010
1011,7326909630,0,134,S1900010
1011,7326909810,0,134,S1900010
1011,7326909820,0,134,S1900010
1011,7326909830,0,134,S1900010
1011,7604109010,0,134,S1900010
1011,7604109020,0,134,S1900010
1011,7604299010,0,134,S1900010
1011,7604299020,0,134,S1900010
1011,7606111010,0,134,S1900010
1011,7606119110,0,134,S1900010
1011,7606119310,0,134,S1900010
1011,7606119910,0,134,S1900010
1011,7606122010,0,134,S1900010
1011,7606129210,0,134,S1900010
1011,7606129310,0,134,S1900010
1011,7606129910,0,134,S1900010
1011,7606910010,0,134,S1900010
1011,7606920010,0,134,S1900010
1011,7608100020,0,134,S1900010
1011,7608202020,0,134,S1900010
1011,7608208920,0,134,S1900010
1011,7609000010,0,134,S1900010
1011,7613000010,0,134,S1900010
1011,7616100091,0,134,S1900010
1011,7616991010,0,134,S1900010
1011,7616991020,0,134,S1900010
1011,7616999010,0,134,S1900010
1011,7616999020,0,134,S1900010
1011,7616999030,0,134,S1900010
1011,8108906020,0,134,S1900010
1011,8108909091,0,134,S1900010
1011,8308200010,0,134,S1900010
1011,8418991010,0,134,S1900010
1011,8418999010,0,134,S1900010
1011,8421999010,0,134,S1900010
1011,8424908020,0,134,S1900010
1011,8481100510,0,134,S1900010
1011,8481101910,0,134,S1900010
1011,8481109910,0,134,S1900010
1011,8481201020,0,134,S1900010
1011,8481209020,0,134,S1900010
1011,8481309120,0,134,S1900010
1011,8481309920,0,134,S1900010
1011,8481401050,0,134,S1900010
1011,8481409010,0,134,S1900010
1011,8481801110,0,134,S1900010
1011,8481801910,0,134,S1900010
1011,8481804010,0,134,S1900010
1011,8481806350,0,134,S1900010
1011,8481806950,0,134,S1900010
1011,8481807310,0,134,S1900010
1011,8481807910,0,134,S1900010
1011,8481808130,0,134,S1900010
1011,8481808530,0,134,S1900010
1011,8481808730,0,134,S1900010
1011,8481809940,0,134,S1900010
1011,8481900010,0,134,S1900010
1011,8487904010,0,134,S1900011
1011,8487905110,0,134,S1900012
1011,8487905710,0,134,S1900013
1011,8487905910,0,134,S1900014
1011,8487909010,0,134,S1900015
1011,8501101010,0,134,S1900016
1011,8501109110,0,134,S1900017
1011,8501109310,0,134,S1900018
1011,8501109910,0,134,S1900019
1011,8501200020,0,134,S1900020
1011,8501310020,0,134,S1900021
1011,8501330020,0,134,S1900022
1011,8501402020,0,134,S1900023
1011,8501408020,0,134,S1900024
1011,8501510020,0,134,S1900025
1011,8501538120,0,134,S1900026
1011,8501539410,0,134,S1900027
1011,8501539910,0,134,S1900028
1011,8503001010,0,134,S1900029
1011,8503009110,0,134,S1900030
1011,8503009910,0,134,S1900031
1011,8504901810,0,134,S1900032
1011,8504909910,0,134,S1900033
1011,8505110010,0,134,S1900034
1011,8505191010,0,134,S1900035
1011,8505199010,0,134,S1900036
1011,8505200010,0,134,S1900037
1011,8505902910,0,134,S1900038
1011,8505905010,0,134,S1900039
1011,8505909010,0,134,S1900040
1011,8511900010,0,134,S1900041
1011,8516900010,0,134,S1900042
1011,8518900010,0,134,S1900043
1011,8519209910,0,134,S1900044
1011,8519812110,0,134,S1900045
1011,8519814510,0,134,S1900046
1011,8521900010,0,134,S1900047
1011,8522904920,0,134,S1900048
1011,8522904930,0,134,S1900049
1011,8522908010,0,134,S1900050
1011,8522908020,0,134,S1900051
1011,8528698010,0,134,S1900052
1011,8535100010,0,134,S1900053
1011,8535210010,0,134,S1900054
1011,8535290010,0,134,S1900055
1011,8535301010,0,134,S1900056
1011,8535309010,0,134,S1900057
1011,8535400010,0,134,S1900058
1011,8535900010,0,134,S1900059
1011,8536101010,0,134,S1900060
1011,8536105010,0,134,S1900061
1011,8536109010,0,134,S1900062
1011,8536201010,0,134,S1900063
1011,8536209010,0,134,S1900064
1011,8536301010,0,134,S1900065
1011,8536303010,0,134,S1900066
1011,8536309010,0,134,S1900067
1011,8536411010,0,134,S1900068
1011,8536419010,0,134,S1900069
1011,8536490010,0,134,S1900070
1011,8536501110,0,134,S1900071
1011,8536501510,0,134,S1900072
1011,8536501910,0,134,S1900073
1011,8536508010,0,134,S1900074
1011,8536611010,0,134,S1900075
1011,8536619010,0,134,S1900076
1011,8536699010,0,134,S1900077
1011,8536900110,0,134,S1900078
1011,8536909510,0,134,S1900079
1011,8537101010,0,134,S1900080
1011,8537109110,0,134,S1900081
1011,8537109810,0,134,S1900082
1011,8537209110,0,134,S1900083
1011,8537209910,0,134,S1900084
1011,8538100010,0,134,S1900085
1011,8538909110,0,134,S1900086
1011,8538909910,0,134,S1900087
1011,8539219210,0,134,S1900088
1011,8539219810,0,134,S1900089
1011,8539221010,0,134,S1900090
1011,8539229010,0,134,S1900091
1011,8539299210,0,134,S1900092
1011,8539299810,0,134,S1900093
1011,8539311010,0,134,S1900094
1011,8539319010,0,134,S1900095
1011,8539329010,0,134,S1900096
1011,8539398010,0,134,S1900097
1011,8540110010,0,134,S1900098
1011,8540120010,0,134,S1900099
1011,8540201010,0,134,S1900100
1011,8540208010,0,134,S1900101
1011,8540400010,0,134,S1900102
1011,8540600010,0,134,S1900103
1011,8540710010,0,134,S1900104
1011,8540790010,0,134,S1900105
1011,8540810010,0,134,S1900106
1011,8540890010,0,134,S1900107
1011,8540910010,0,134,S1900108
1011,8540990010,0,134,S1900109
1011,8543709010,0,134,S1900110
1011,8548909010,0,134,S1900111
1011,9007200010,0,134,S1900112
1011,9007920010,0,134,S1900113
1011,9015101010,0,134,S1900114
1011,9015109010,0,134,S1900115
1011,9015900010,0,134,S1900116
1011,9020000020,0,134,S1900117
1011,9107000010,0,134,S1900118
1011,9110120010,0,134,S1900119
1011,9110900010,0,134,S1900120
1011,9114100010,0,134,S1900121
1011,9114300010,0,134,S1900122
1011,9114400010,0,134,S1900123
1011,9114900010,0,134,S1900124
1011,9401901010,0,134,S1900125
