"090919","switzerland","FCFS","1900000","0.0537","102030","365","277","77431","77000","102000","01/01/2020","","",""
"097127","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097128","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097129","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097130","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097131","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097132","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097133","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097134","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097135","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097136","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097137","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097138","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097300","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","",""
"097301","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","",""
"097302","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","",""
"097303","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","",""
"097304","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","",""
"097305","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","",""
"097306","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","",""
"097307","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","",""
"097315","nicaragua","FCFS","","","","","","","1","1","01/01/2020","","",""
"097014","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097015","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097016","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097052","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097053","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097054","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097055","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097056","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097057","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097058","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097059","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097060","honduras","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097300","honduras","FCFS","","","","","","","1","1","01/01/2020","","",""
"097301","honduras","FCFS","","","","","","","1","1","01/01/2020","","",""
"097302","honduras","FCFS","","","","","","","1","1","01/01/2020","","",""
"097303","honduras","FCFS","","","","","","","1","1","01/01/2020","","",""
"097304","honduras","FCFS","","","","","","","1","1","01/01/2020","","",""
"097305","honduras","FCFS","","","","","","","1","1","01/01/2020","","",""
"097306","honduras","FCFS","","","","","","","1","1","01/01/2020","","",""
"097307","honduras","FCFS","","","","","","","1","1","01/01/2020","","",""
"097014","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097015","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097016","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097061","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097062","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097063","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097064","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097065","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097066","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097067","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097068","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097069","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097070","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097071","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097072","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097073","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097074","panama","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097300","panama","FCFS","","","","","","","1","1","01/01/2020","","",""
"097301","panama","FCFS","","","","","","","1","1","01/01/2020","","",""
"097302","panama","FCFS","","","","","","","1","1","01/01/2020","","",""
"097303","panama","FCFS","","","","","","","1","1","01/01/2020","","",""
"097304","panama","FCFS","","","","","","","1","1","01/01/2020","","",""
"097305","panama","FCFS","","","","","","","1","1","01/01/2020","","",""
"097306","panama","FCFS","","","","","","","1","1","01/01/2020","","",""
"097307","panama","FCFS","","","","","","","1","1","01/01/2020","","",""
"097310","panama","FCFS","","","","","","","1","1","01/01/2020","","",""
"097311","panama","FCFS","","","","","","","1","1","01/01/2020","","",""
"097014","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097015","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097016","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097017","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097018","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097019","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097020","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097021","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097022","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097023","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097024","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097025","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097026","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097027","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097028","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097029","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097030","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097031","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097032","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097033","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097034","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097035","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097036","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097037","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097038","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097039","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097040","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097041","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097042","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097043","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097044","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097045","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097046","costarica","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097300","costarica","FCFS","","","","","","","1","1","01/01/2020","","",""
"097301","costarica","FCFS","","","","","","","1","1","01/01/2020","","",""
"097302","costarica","FCFS","","","","","","","1","1","01/01/2020","","",""
"097303","costarica","FCFS","","","","","","","1","1","01/01/2020","","",""
"097304","costarica","FCFS","","","","","","","1","1","01/01/2020","","",""
"097305","costarica","FCFS","","","","","","","1","1","01/01/2020","","",""
"097306","costarica","FCFS","","","","","","","1","1","01/01/2020","","",""
"097307","costarica","FCFS","","","","","","","1","1","01/01/2020","","",""
"097014","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097015","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097016","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097075","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097076","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097078","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097079","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097080","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097081","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097082","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097083","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097084","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097085","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097086","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097087","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097088","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097089","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097090","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097091","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097092","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097093","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097094","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097095","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097096","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097097","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097098","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097099","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097100","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097101","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097102","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097103","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","Y",""
"097300","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","",""
"097301","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","",""
"097302","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","",""
"097303","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","",""
"097304","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","",""
"097305","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","",""
"097306","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","",""
"097307","elsalvador","FCFS","","","","","","","1","1","01/01/2020","","",""
"090202","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090204","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090206","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090208","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090211","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090212","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090213","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090214","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090215","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090219","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090221","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090223","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090225","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090227","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090243","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"090244","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"092131","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"092132","turkey","FCFS","","","","","","","1","1","01/01/2020","","",""
"094270","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094271","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094272","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094273","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094274","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094275","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094276","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094277","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094278","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094279","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094306","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094307","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094308","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094600","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094601","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"094602","ukraine","Licensed","","","","","","","1","1","01/01/2020","","",""
"096700","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096701","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096702","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096703","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096704","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096705","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096706","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096707","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096708","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096709","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096710","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096711","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096712","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096713","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096714","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096715","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096716","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096717","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096718","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096719","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096720","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096721","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096722","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096723","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096724","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096725","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096726","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096750","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096751","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096752","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096753","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"096754","ukraine","FCFS","","","","","","","1","1","01/01/2020","","",""
"090700","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090790","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090792","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090793","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090794","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090795","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090796","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090797","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090798","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090799","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090810","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090811","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090812","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090830","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090831","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090832","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"090833","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"092118","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"092119","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"092120","iceland","FCFS","","","","","","","1","1","01/01/2020","","",""
"094205","iceland","Licensed","","","","","","","1","1","01/01/2020","","",""
"094206","iceland","Licensed","","","","","","","1","1","01/01/2020","","",""
"094225","iceland","Licensed","","","","","","","1","1","01/01/2020","","",""
"094226","iceland","Licensed","","","","","","","1","1","01/01/2020","","",""
"094227","iceland","Licensed","","","","","","","1","1","01/01/2020","","",""
"090055","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"090092","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"090093","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091201","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091203","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091205","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091207","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091209","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091211","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091213","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091215","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091217","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091218","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091219","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091220","tunisia","FCFS","","","","","","","1","1","01/01/2020","","",""
"094032","tunisia","Licensed","","","","","","","1","1","01/01/2020","","",""
"091506","kosovo","FCFS","","","","","","","1","1","01/01/2020","","",""
"091508","kosovo","FCFS","","","","","","","1","1","01/01/2020","","",""
"091530","kosovo","FCFS","","","","","","","1","1","01/01/2020","","",""
"091560","kosovo","FCFS","","","","","","","1","1","01/01/2020","","",""
"091570","kosovo","FCFS","","","","","","","1","1","01/01/2020","","",""
"091571","kosovo","FCFS","","","","","","","1","1","01/01/2020","","",""
"091572","kosovo","FCFS","","","","","","","1","1","01/01/2020","","",""
"091573","kosovo","FCFS","","","","","","","1","1","01/01/2020","","",""
"091575","kosovo","FCFS","","","","","","","1","1","01/01/2020","","",""
"091577","kosovo","FCFS","","","","","","","1","1","01/01/2020","","",""
"094200","kosovo","Licensed","","","","","","","1","1","01/01/2020","","",""
"094326","kosovo","Licensed","","","","","","","1","1","01/01/2020","","",""
"091526","serbia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091527","serbia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091530","serbia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091545","serbia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091546","serbia","FCFS","","","","","","","1","1","01/01/2020","","",""
"091592","serbia","FCFS","","","","","","","1","1","01/01/2020","","",""
"094198","serbia","Licensed","","","","","","","1","1","01/01/2020","","",""
"094326","serbia","Licensed","","","","","","","1","1","01/01/2020","","",""
"097047","guatemala","FCFS","","","","","","","1","1","01/01/2020","","",""
"097048","guatemala","FCFS","","","","","","","1","1","01/01/2020","","",""
"097049","guatemala","FCFS","","","","","","","1","1","01/01/2020","","",""
"097050","guatemala","FCFS","","","","","","","1","1","01/01/2020","","",""
"097051","guatemala","FCFS","","","","","","","1","1","01/01/2020","","",""
"091600","namibia","FCFS","","","","","","","1","1","01/01/2020","","",""

