"090123","122 Non preferential tariff quota","Licensed","2019-07-01","2020-06-30","99","2000","KGM","3","N","90","","","","","",""
"090118","122 Non preferential tariff quota","Licensed","2019-07-01","2020-06-30","99","1220000","KGM","3","N","90","","","","","",""
"090118","122 Non preferential tariff quota","Licensed","2019-04-13","2019-06-30","99","264000","KGM","3","N","90","","","","","",""
"092011","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","4319000","KGM","3","N","90","","","","","",""
"092101","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","4319000","KGM","3","N","90","","","","","",""
"092102","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","4319000","KGM","3","N","90","","","","","",""
"092012","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","11060000","KGM","3","N","90","","","","","",""
"092105","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","11060000","KGM","3","N","90","","","","","",""
"092106","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","11060000","KGM","3","N","90","","","","","",""
"091922","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","268000","KGM","3","N","90","","","","","",""
"092115","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","268000","KGM","3","N","90","","","","","",""
"092116","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","268000","KGM","3","N","90","","","","","",""
"090693","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","37000","KGM","3","N","90","","","","","",""
"092125","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","37000","KGM","3","N","90","","","","","",""
"092126","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","37000","KGM","3","N","90","","","","","",""
"092119","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","181000","KGM","3","N","90","","","","","",""
"092120","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","181000","KGM","3","N","90","","","","","",""
"092013","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","82240000","KGM","3","N","90","","","","","",""
"092109","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","82240000","KGM","3","N","90","","","","","",""
"092110","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","82240000","KGM","3","N","90","","","","","",""
"092014","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","750000","KGM","3","N","90","","","","","",""
"092111","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","750000","KGM","3","N","90","","","","","",""
"092112","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","750000","KGM","3","N","90","","","","","",""
"092017","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","317000","KGM","3","N","90","","","","","",""
"092133","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","317000","KGM","3","N","90","","","","","",""
"092134","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","317000","KGM","3","N","90","","","","","",""
"092016","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","15000","KGM","3","N","90","","","","","",""
"092178","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","15000","KGM","3","N","90","","","","","",""
"092179","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","15000","KGM","3","N","90","","","","","",""
"090055","122 Non preferential tariff quota","Licensed","2019-04-13","2019-05-15","99","1000","KGM","3","N","90","","","","","",""
"090094","122 Non preferential tariff quota","Licensed","2019-05-15","2019-10-31","99","8000","KGM","3","N","90","","","","","",""
"090056","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","38000","KGM","3","N","90","","","","","",""
"090059","122 Non preferential tariff quota","Licensed","2019-11-01","2020-05-15","99","634000","KGM","3","N","90","","","","","",""
"090059","122 Non preferential tariff quota","Licensed","2019-04-13","2019-10-31","99","107000","KGM","3","N","90","","","","","",""
"090035","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","1660000","KGM","3","N","90","","","","","",""
"090708","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","1912315000","KGM","3","N","90","","","","","",""
"090126","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","594452000","KGM","3","N","90","","","","","",""
"090127","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","53461000","KGM","3","N","90","","","","","",""
"090128","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","15159000","KGM","3","N","90","","","","","",""
"090130","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","223000","KGM","3","N","90","","","","","",""
"090124","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","250289000","KGM","3","N","90","","","","","",""
"090131","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","11000","KGM","3","N","90","","","","","",""
"090041","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","2913000","KGM","3","N","90","","","","","",""
"090027","122 Non preferential tariff quota","Licensed","2019-04-13","2019-04-30","99","14000","KGM","3","N","90","","","","","",""
"090039","122 Non preferential tariff quota","Licensed","2019-04-13","2019-06-14","99","769000","KGM","3","N","90","","","","","",""
"090060","122 Non preferential tariff quota","Licensed","2019-07-21","2019-10-31","99","615000","KGM","3","N","90","","","","","",""
"090061","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-31","99","27000","KGM","3","N","90","","","","","",""
"090062","122 Non preferential tariff quota","Licensed","2019-08-01","2019-12-31","99","190000","KGM","3","N","90","","","","","",""
"090058","122 Non preferential tariff quota","Licensed","2019-08-01","2019-05-31","99","426000","KGM","3","N","90","","","","","",""
"090058","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-31","99","69000","KGM","3","N","90","","","","","",""
"090063","122 Non preferential tariff quota","Licensed","2019-06-01","2019-07-31","99","1113000","KGM","3","N","90","","","","","",""
"090040","122 Non preferential tariff quota","Licensed","2019-05-21","2019-07-15","99","695000","KGM","3","N","90","","","","","",""
"090083","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","2000","KGM","3","N","90","","","","","",""
"090071","122 Non preferential tariff quota","Licensed","2019-07-01","2020-06-30","99","412000","KGM","3","N","90","","","","","",""
"090071","122 Non preferential tariff quota","Licensed","2019-04-13","2019-06-30","99","89000","KGM","3","N","90","","","","","",""
"090043","122 Non preferential tariff quota","Licensed","2019-07-01","2020-06-30","99","9769000","KGM","3","N","90","","","","","",""
"090043","122 Non preferential tariff quota","Licensed","2019-04-13","2019-06-30","99","2114000","KGM","3","N","90","","","","","",""
"090132","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","1232000","KGM","3","N","90","","","","","",""
"090120","122 Non preferential tariff quota","Licensed","2019-07-01","2020-06-30","99","2838000","KGM","3","N","90","","","","","",""
"090120","122 Non preferential tariff quota","Licensed","2019-04-13","2019-06-30","99","614000","KGM","3","N","90","","","","","",""
"090053","122 Non preferential tariff quota","Licensed","2019-07-01","2020-06-30","99","44000","KGM","3","N","90","","","","","",""
"090053","122 Non preferential tariff quota","Licensed","2019-04-13","2019-06-30","99","9000","KGM","3","N","90","","","","","",""
"090085","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","19000","KGM","3","N","90","","","","","",""
"090086","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","25000","KGM","3","N","90","","","","","",""
"090092","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","13000","KGM","3","N","90","","","","","",""
"090093","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","438000","KGM","3","N","90","","","","","",""
"090088","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","158000","KGM","3","N","90","","","","","",""
"090096","122 Non preferential tariff quota","Licensed","2019-07-01","2020-06-30","99","719000","KGM","3","N","90","","","","","",""
"090096","122 Non preferential tariff quota","Licensed","2019-04-13","2019-06-30","99","156000","KGM","3","N","90","","","","","",""
"090097","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","25443","HLT","3","N","90","","","","","",""
"090095","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","3137","HLT","3","N","90","","","","","",""
"090098","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","2","HLT","3","N","90","","","","","",""
"090072","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","12200000","KGM","3","N","90","","","","","",""
"090073","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","39000","KGM","3","N","90","","","","","",""
"090070","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","22000","KGM","3","N","90","","","","","",""
"090089","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","480000","KGM","3","N","90","","","","","",""
"090008","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","21000","KGM","3","N","90","","","","","",""
"090006","122 Non preferential tariff quota","Licensed","2019-06-16","2021-02-14","99","2112000","KGM","3","N","90","","","","","",""
"090009","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","1000","KGM","3","N","90","","","","","",""
"090007","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","1000","KGM","3","N","90","","","","","",""
"090707","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","169000","KGM","3","N","90","","","","","",""
"090706","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","928000","KGM","3","N","90","","","","","",""
"090047","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","19000","KGM","3","N","90","","","","","",""
"090046","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","26000","KGM","3","N","90","","","","","",""
"090013","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","120585","MTQ","3","N","90","","","","","",""
"090023","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","105000","KGM","3","N","90","","","","","",""
"098700","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","30706305","KGM","3","N","90","","","","","",""
"098701","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","4343409","KGM","3","N","90","","N","","","",""
"098702","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","759624","KGM","3","N","90","","N","","","",""
"098703","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","1540776","KGM","3","N","90","","N","","","",""
"098704","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","5681538","KGM","3","N","90","","N","","","",""
"098705","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","1020961","KGM","3","N","90","","N","","","",""
"908706","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","331216","KGM","3","N","90","","N","","","",""
"098707","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","373742","KGM","3","N","90","","N","","","",""
"098708","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","165728","KGM","3","N","90","","N","","","",""
"098709","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","91601","KGM","3","N","90","","N","","","",""
"097701","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-12","99","28964400","KGM","3","N","90","","","","","",""
"097701","122 Non preferential tariff quota","Licensed","2019-07-13","2019-10-12","99","29690900","KGM","3","N","90","","","","","",""
"097701","122 Non preferential tariff quota","Licensed","2019-10-13","2020-01-12","99","36146100","KGM","3","N","90","","","","","",""
"097701","122 Non preferential tariff quota","Licensed","2020-01-13","2020-04-12","99","29600100","KGM","3","N","90","","","","","",""
"097702","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-12","99","13641400","KGM","3","N","90","","","","","",""
"097702","122 Non preferential tariff quota","Licensed","2019-07-13","2019-10-12","99","14671500","KGM","3","N","90","","","","","",""
"097702","122 Non preferential tariff quota","Licensed","2019-10-13","2020-01-12","99","15548700","KGM","3","N","90","","","","","",""
"097702","122 Non preferential tariff quota","Licensed","2020-01-13","2020-04-12","99","12356300","KGM","3","N","90","","","","","",""
"097703","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-12","99","12621400","KGM","3","N","90","","","","","",""
"097703","122 Non preferential tariff quota","Licensed","2019-07-13","2019-10-12","99","13318600","KGM","3","N","90","","","","","",""
"097703","122 Non preferential tariff quota","Licensed","2019-10-13","2020-01-12","99","13031400","KGM","3","N","90","","","","","",""
"097703","122 Non preferential tariff quota","Licensed","2020-01-13","2020-04-12","99","11072000","KGM","3","N","90","","","","","",""
"097704","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-12","99","39307400","KGM","3","N","90","","","","","",""
"097704","122 Non preferential tariff quota","Licensed","2019-07-13","2019-10-12","99","42682700","KGM","3","N","90","","","","","",""
"097704","122 Non preferential tariff quota","Licensed","2019-10-13","2020-01-12","99","42966400","KGM","3","N","90","","","","","",""
"097704","122 Non preferential tariff quota","Licensed","2020-01-13","2020-04-12","99","41240300","KGM","3","N","90","","","","","",""
"097705","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-12","99","19086900","KGM","3","N","90","","","","","",""
"097705","122 Non preferential tariff quota","Licensed","2019-07-13","2019-10-12","99","19806700","KGM","3","N","90","","","","","",""
"097705","122 Non preferential tariff quota","Licensed","2019-10-13","2020-01-12","99","21090100","KGM","3","N","90","","","","","",""
"097705","122 Non preferential tariff quota","Licensed","2020-01-13","2020-04-12","99","19526600","KGM","3","N","90","","","","","",""
"097706","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-12","99","36946300","KGM","3","N","90","","","","","",""
"097706","122 Non preferential tariff quota","Licensed","2019-07-13","2019-10-12","99","37890100","KGM","3","N","90","","","","","",""
"097706","122 Non preferential tariff quota","Licensed","2019-10-13","2020-01-12","99","36580600","KGM","3","N","90","","","","","",""
"097706","122 Non preferential tariff quota","Licensed","2020-01-13","2020-04-12","99","30565500","KGM","3","N","90","","","","","",""
"097707","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-12","99","420900","KGM","3","N","90","","","","","",""
"097707","122 Non preferential tariff quota","Licensed","2019-07-13","2019-10-12","99","425100","KGM","3","N","90","","","","","",""
"097707","122 Non preferential tariff quota","Licensed","2019-10-13","2020-01-12","99","572900","KGM","3","N","90","","","","","",""
"097707","122 Non preferential tariff quota","Licensed","2020-01-13","2020-04-12","99","469500","KGM","3","N","90","","","","","",""
"097708","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-12","99","1529400","KGM","3","N","90","","","","","",""
"097708","122 Non preferential tariff quota","Licensed","2019-07-13","2019-10-12","99","1164700","KGM","3","N","90","","","","","",""
"097708","122 Non preferential tariff quota","Licensed","2019-10-13","2020-01-12","99","1822700","KGM","3","N","90","","","","","",""
"097708","122 Non preferential tariff quota","Licensed","2020-01-13","2020-04-12","99","1635200","KGM","3","N","90","","","","","",""
"097709","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-12","99","2650400","KGM","3","N","90","","","","","",""
"097709","122 Non preferential tariff quota","Licensed","2019-07-13","2019-10-12","99","2500600","KGM","3","N","90","","","","","",""
"097709","122 Non preferential tariff quota","Licensed","2019-10-13","2020-01-12","99","8800100","KGM","3","N","90","","","","","",""
"097709","122 Non preferential tariff quota","Licensed","2020-01-13","2020-04-12","99","2057800","KGM","3","N","90","","","","","",""
"097710","122 Non preferential tariff quota","Licensed","2019-04-13","2019-07-12","99","945500","KGM","3","N","90","","","","","",""
"097710","122 Non preferential tariff quota","Licensed","2019-07-13","2019-10-12","99","664500","KGM","3","N","90","","","","","",""
"097710","122 Non preferential tariff quota","Licensed","2019-10-13","2020-01-12","99","1805500","KGM","3","N","90","","","","","",""
"097710","122 Non preferential tariff quota","Licensed","2020-01-13","2020-04-12","99","782700","KGM","3","N","90","","","","","",""
"097711","122 Non preferential tariff quota","Licensed","2019-04-13","2020-04-12","99","75000000","KGM","3","N","90","","","","","",""
"097712","122 Non preferential tariff quota","Licensed","2019-04-13","2020-04-12","99","50000000","KGM","3","N","90","","","","","",""
"097713","122 Non preferential tariff quota","Licensed","2019-04-13","2020-04-12","99","260000000","KGM","3","N","90","","","","","",""
"090076","122 Non preferential tariff quota","Licensed","2019-04-13","2019-12-31","99","21689000","KGM","3","N","90","","","","","",""
"090067","122 Non preferential tariff quota","Licensed","2019-09-01","2020-08-31","99","14029000","KGM","3","N","90","","","","","",""
"090067","122 Non preferential tariff quota","Licensed","2019-04-13","2019-08-31","99","5419000","KGM","3","N","90","","","","","",""
"094450","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","64000","KGM","3","N","90","","","","","",""
"094450","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","14000","KGM","3","N","90","","","","","",""
"094700","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","47000","KGM","3","N","90","","","","","",""
"094700","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","10000","KGM","3","N","90","","","","","",""
"094451","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","4669000","KGM","3","N","90","","","","","",""
"094451","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","1011000","KGM","3","N","90","","","","","",""
"094452","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","278000","KGM","3","N","90","","","","","",""
"094452","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","60000","KGM","3","N","90","","","","","",""
"094701","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","492000","KGM","3","N","90","","","","","",""
"094701","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","106000","KGM","3","N","90","","","","","",""
"094002","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","19000","KGM","3","N","90","","","","","",""
"094002","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","4000","KGM","3","N","90","","","","","",""
"094454","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","454000","KGM","3","N","90","","","","","",""
"094454","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","98000","KGM","3","N","90","","","","","",""
"094453","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","1049000","KGM","3","N","90","","","","","",""
"094453","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","227000","KGM","3","N","90","","","","","",""
"094003","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","11143000","KGM","3","N","90","","","","","",""
"094003","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","2412000","KGM","3","N","90","","","","","",""
"094001","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","845000","KGM","3","N","90","","","","","",""
"094001","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","183000","KGM","3","N","90","","","","","",""
"094204","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","1000","KGM","3","N","90","","","","","",""
"094038","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","22585000","KGM","3","N","90","","","","","",""
"094170","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","3152000","KGM","3","N","90","","","","","",""
"094067","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","2195000","KGM","3","N","90","","","","","",""
"094068","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","317000","KGM","3","N","90","","","","","",""
"094069","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","278000","KGM","3","N","90","","","","","",""
"094410","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","993000","KGM","3","N","90","","","","","",""
"094411","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","413000","KGM","3","N","90","","","","","",""
"094412","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","267000","KGM","3","N","90","","","","","",""
"094420","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","354000","KGM","3","N","90","","","","","",""
"094421","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","19000","KGM","3","N","90","","","","","",""
"094422","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","207000","KGM","3","N","90","","","","","",""
"094211","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","40877000","KGM","3","N","90","","","","","",""
"094212","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","24225000","KGM","3","N","90","","","","","",""
"094213","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","4000","KGM","3","N","90","","","","","",""
"094195","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","13871000","KGM","3","N","90","","","","","",""
"094514","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","1330000","KGM","3","N","90","","","","","",""
"094015","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","20331000","KGM","3","N","90","","","","","",""
"094105","122 Non preferential tariff quota","FCFS","2019-06-01","2020-05-31","99","7669000","KGM","3","N","90","","","","","",""
"094106","122 Non preferential tariff quota","FCFS","2019-06-01","2020-05-31","99","2312000","KGM","3","N","90","","","","","",""
"094123","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","41000","KGM","3","N","90","","","","","",""
"094124","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","26941000","KGM","3","N","90","","","","","",""
"094125","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","61920000","KGM","3","N","90","","","","","",""
"094126","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","211000","KGM","3","N","90","","","","","",""
"094131","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","6322000","KGM","3","N","90","","","","","",""
"094148","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","55000","KGM","3","N","90","","","","","",""
"094127","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","15327000","KGM","3","N","90","","","","","",""
"094128","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","1938000","KGM","3","N","90","","","","","",""
"094166","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","2049000","KGM","3","N","90","","","","","",""
"094168","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","5207000","KGM","3","N","90","","","","","",""
"094150","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","1128000","KGM","3","N","90","","","","","",""
"094153","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","327000","KGM","3","N","90","","","","","",""
"094154","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","1716000","KGM","3","N","90","","","","","",""
"094217","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","2350000","KGM","3","N","90","","","","","",""
"094218","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","295000","KGM","3","N","90","","","","","",""
"094251","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","4831000","KGM","3","N","90","","","","","",""
"094261","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","104000","KGM","3","N","90","","","","","",""
"094214","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","26812000","KGM","3","N","90","","","","","",""
"094215","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","50592000","KGM","3","N","90","","","","","",""
"094215","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","10118000","KGM","3","N","90","","","","","",""
"094216","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","2972000","KGM","3","N","90","","","","","",""
"094252","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","3206000","KGM","3","N","90","","","","","",""
"094254","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","5981000","KGM","3","N","90","","","","","",""
"094254","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","1196000","KGM","3","N","90","","","","","",""
"094260","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","1131000","KGM","3","N","90","","","","","",""
"094253","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","132000","KGM","3","N","90","","","","","",""
"094255","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","938000","KGM","3","N","90","","","","","",""
"094255","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","188000","KGM","3","N","90","","","","","",""
"094262","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","210000","KGM","3","N","90","","","","","",""
"094257","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","10000","KGM","3","N","90","","","","","",""
"094257","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","3000","KGM","3","N","90","","","","","",""
"094256","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","4928000","KGM","3","N","90","","","","","",""
"094256","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","986000","KGM","3","N","90","","","","","",""
"094263","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","61000","KGM","3","N","90","","","","","",""
"094258","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","300000","KGM","3","N","90","","","","","",""
"094258","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","76000","KGM","3","N","90","","","","","",""
"094264","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","148000","KGM","3","N","90","","","","","",""
"094259","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","322000","KGM","3","N","90","","","","","",""
"094259","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","82000","KGM","3","N","90","","","","","",""
"094265","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","67000","KGM","3","N","90","","","","","",""
"094321","122 Non preferential tariff quota","FCFS","2019-10-01","2020-09-30","99","4159000","KGM","3","N","90","","","","","",""
"094321","122 Non preferential tariff quota","FCFS","2019-04-13","2019-09-30","99","2080000","KGM","3","N","90","","","","","",""
"094057","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","44027000","KGM","3","N","90","","","","","",""
"094057","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","9529000","KGM","3","N","90","","","","","",""
"094058","122 Non preferential tariff quota","FCFS","2019-07-01","2020-06-30","99","44027000","KGM","3","N","90","","","","","",""
"094058","122 Non preferential tariff quota","FCFS","2019-04-13","2019-06-30","99","9529000","KGM","3","N","90","","","","","",""
"094515","122 Non preferential tariff quota","FCFS","2019-04-13","2019-12-31","99","1175000","KGM","3","N","90","","","","","",""
"094317","122 Non preferential tariff quota","FCFS","2019-10-01","2020-09-30","99","4964000","KGM","3","N","90","","","","","",""
"094318","122 Non preferential tariff quota","FCFS","2019-10-01","2020-09-30","99","29670000","KGM","3","N","90","","","","","",""
"094320","122 Non preferential tariff quota","FCFS","2019-10-01","2020-09-30","99","31416000","KGM","3","N","90","","","","","",""
"094320","122 Non preferential tariff quota","FCFS","2019-04-13","2019-09-30","99","15708000","KGM","3","N","90","","","","","",""
